,code,total_pop,avg_age,pop_dens,eld_dep_ratio,total_house,ho_ar_001,ho_ar_002,ho_ar_003,ho_ar_004,ho_ar_005,ho_ar_006,ho_ar_007,ho_ar_008,ho_ar_009,ho_ar_999,1970s,1980s,1990s,2000-2004,2005-2009,2010-2014,2015-2020,no_yr_data,ho_gb_001,ho_gb_002,ho_gb_003,ho_gb_004,ho_gb_005,ho_gb_006,ho_gb_999,total_corp,cp_bnu_001,cp_bnu_002,cp_bnu_003,cp_bnu_004,cp_bnu_005,cp_bnu_006,cp_bnu_007,cp_bnu_008,cp_bnu_009,cp_bnu_010,cp_bnu_011,cp_bnu_012,cp_bnu_013,cp_bnu_014,cp_bnu_015,cp_bnu_016,cp_bnu_017,cp_bnu_018,cp_bnu_019,cp_bnu_999,cp_bem_001,cp_bem_002,cp_bem_003,cp_bem_004,cp_bem_005,cp_bem_006,cp_bem_007,cp_bem_008,cp_bem_009,cp_bem_010,cp_bem_011,cp_bem_012,cp_bem_013,cp_bem_014,cp_bem_015,cp_bem_016,cp_bem_017,cp_bem_018,cp_bem_019,cp_bem_999,do_index,si_index,dong_index,fire_count
2217,35030610021601,780,37.0,52447.7,51.9,252,0.0,0.0,33.0,176.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35,30,610,
2218,35030610021701,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,,,,,,,0,1.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2219,35030610022201,780,33.7,66044.5,36.0,285,0.0,0.0,185.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,610,
2220,35030610022301,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,171.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2221,35030610022302,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,203.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2222,35030610022303,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,205.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2223,35030610022304,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,156.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2224,35030610022401,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,192.0,0,0.0,,,,,,,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,610,
2225,35030610022402,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,238.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2226,35030610022403,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,368.0,0,0.0,,,,,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,610,
2227,35030610022404,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,164.0,0,0.0,,,,,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35,30,610,
2228,35030610022405,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,314.0,0,0.0,,,,,,,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,35,30,610,
2229,35030610022501,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,296.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2230,35030610022502,977,35.8,39058.1,49.5,499,0.0,373.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,35,30,610,
2231,35030610022601,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2232,35030610022602,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2233,35030610022603,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2234,35030610022604,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2235,35030610022605,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,1.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,610,
2236,35030620010001,417,48.4,571.4,295.1,153,0.0,7.0,40.0,67.0,19.0,9.0,7.0,0.0,0.0,0.0,65.0,16.0,19.0,9.0,0.0,16.0,0,0.0,0.0,142.0,0.0,9.0,0.0,0.0,0.0,53,0.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,33.0,191.0,18.0,0.0,0.0,0.0,0.0,22.0,10.0,51.0,25.0,0.0,34.0,0.0,35,30,620,2.0
2237,35030620010002,589,43.6,5602.2,144.9,181,0.0,13.0,26.0,64.0,37.0,17.0,19.0,5.0,0.0,0.0,54.0,24.0,29.0,12.0,6.0,0.0,0,0.0,10.0,164.0,0.0,0.0,7.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,31.0,0.0,59.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,24.0,0.0,35,30,620,
2238,35030620010003,763,43.9,1941.4,166.3,275,0.0,14.0,108.0,98.0,26.0,11.0,12.0,0.0,0.0,0.0,70.0,53.0,59.0,5.0,0.0,0.0,0,0.0,0.0,231.0,35.0,0.0,9.0,0.0,0.0,99,0.0,0.0,6.0,0.0,0.0,0.0,26.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,10.0,9.0,66.0,9.0,50.0,0.0,48.0,0.0,9.0,6.0,0.0,8.0,0.0,0.0,20.0,0.0,54.0,0.0,35,30,620,
2239,35030620010004,879,42.5,10412.6,144.0,270,0.0,15.0,32.0,150.0,34.0,24.0,10.0,0.0,0.0,0.0,62.0,60.0,103.0,0.0,7.0,0.0,0,0.0,0.0,171.0,82.0,17.0,0.0,0.0,0.0,48,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,0.0,0.0,7.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,14.0,0.0,35,30,620,
2240,35030620010005,665,40.4,13267.8,95.4,235,0.0,16.0,87.0,101.0,16.0,11.0,0.0,0.0,0.0,0.0,32.0,7.0,145.0,0.0,0.0,0.0,0,0.0,0.0,75.0,147.0,13.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,35,30,620,
2241,35030620010201,761,36.6,65537.9,50.3,261,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35,30,620,
2242,35030620010202,543,40.2,44743.3,80.0,186,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35,30,620,
2243,35030620010301,505,33.0,44562.5,28.5,146,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,620,
2244,35030620010401,672,31.7,50805.5,15.7,195,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35,30,620,
2245,35030620010501,648,31.0,74012.0,23.4,238,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,35,30,620,
2246,35030620010502,629,29.9,65895.4,17.2,206,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,620,
2247,35030620010503,692,29.2,65556.9,16.6,227,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,620,
2248,35030620010801,590,30.9,61776.2,14.8,170,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35,30,620,
2249,35030620011001,2,68.0,132.1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,620,
2250,35030620011002,8,33.5,635.2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,620,
2251,35030620011003,4,27.0,449.9,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,620,
2252,35030650010001,420,51.2,84.0,382.9,177,0.0,8.0,27.0,84.0,45.0,10.0,0.0,0.0,0.0,0.0,62.0,26.0,36.0,14.0,7.0,6.0,0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,27.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,35,30,650,2.0
2253,35030650010002,431,48.4,234.7,478.3,157,0.0,15.0,29.0,78.0,21.0,5.0,0.0,0.0,0.0,0.0,69.0,20.0,24.0,8.0,9.0,7.0,0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,11.0,0.0,0.0,5.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,11.0,21.0,142.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,0.0,35,30,650,1.0
2254,35030650020001,790,36.2,662.0,121.7,118,0.0,33.0,7.0,26.0,23.0,9.0,5.0,10.0,5.0,0.0,23.0,13.0,108.0,19.0,16.0,0.0,0,0.0,29.0,87.0,0.0,0.0,0.0,6.0,0.0,24,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,281.0,64.0,0.0,111.0,0.0,35,30,650,
2255,35030650020002,673,42.2,1022.7,771.4,131,0.0,6.0,14.0,44.0,24.0,8.0,20.0,5.0,6.0,0.0,66.0,32.0,19.0,28.0,5.0,0.0,0,0.0,0.0,128.0,0.0,0.0,0.0,10.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,27.0,32.0,0.0,15.0,11.0,64.0,0.0,9.0,64.0,6.0,17.0,0.0,35,30,650,1.0
2256,35030650020003,438,75.1,2522.4,9525.0,22,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,39.0,0.0,409.0,0.0,0.0,421.0,0.0,10.0,0.0,35,30,650,
2257,35030650030001,840,28.8,5622.3,528.6,60,0.0,0.0,0.0,5.0,0.0,5.0,8.0,0.0,32.0,0.0,0.0,8.0,10.0,25.0,11.0,0.0,0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,77.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,21.0,0.0,35,30,650,
2258,35030650030002,5,60.8,268.7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,35,30,650,
2259,35030650030003,240,34.8,567.3,277.8,54,0.0,7.0,7.0,11.0,0.0,8.0,7.0,0.0,9.0,0.0,11.0,16.0,11.0,7.0,0.0,0.0,0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,125.0,0.0,41.0,0.0,10.0,0.0,0.0,383.0,8.0,82.0,1933.0,0.0,55.0,0.0,35,30,650,
2260,35030650030004,455,32.7,426.9,126.5,65,0.0,0.0,6.0,13.0,7.0,10.0,5.0,0.0,17.0,0.0,8.0,17.0,32.0,0.0,31.0,0.0,0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,35,30,650,
2261,35030650030005,2,44.0,39.7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,35,30,650,
2262,35030650030006,2789,20.7,3944.7,0.0,0,,,,,,,,,,1.0,,,,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,109,0.0,0.0,7.0,0.0,0.0,0.0,26.0,0.0,5.0,10.0,0.0,0.0,22.0,14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,0.0,30.0,19.0,6.0,0.0,95.0,101.0,0.0,2310.0,0.0,8.0,19.0,0.0,35,30,650,
2263,35030650040001,558,43.0,14147.6,175.0,186,0.0,7.0,27.0,114.0,22.0,5.0,0.0,0.0,0.0,0.0,5.0,139.0,14.0,0.0,0.0,0.0,0,0.0,0.0,117.0,20.0,49.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,35,30,650,
2264,35030650040002,550,38.6,24899.4,106.5,159,0.0,0.0,11.0,120.0,0.0,8.0,9.0,0.0,6.0,0.0,0.0,129.0,8.0,0.0,0.0,0.0,0,0.0,0.0,41.0,0.0,117.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,35,30,650,
2265,35030650040003,612,27.5,14423.7,466.7,57,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,25.0,0.0,0.0,9.0,24.0,26.0,6.0,0.0,0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35,30,650,1.0
2266,35030650040004,631,31.3,30645.1,134.5,106,0.0,0.0,21.0,44.0,0.0,5.0,6.0,6.0,20.0,0.0,0.0,49.0,9.0,12.0,0.0,10.0,0,0.0,0.0,39.0,0.0,67.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,35,30,650,
2267,35030650040005,547,37.6,19985.9,111.5,119,0.0,0.0,13.0,60.0,9.0,6.0,17.0,0.0,10.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0,0.0,5.0,80.0,0.0,34.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,650,
2268,35030650040006,616,37.3,20284.8,142.6,147,0.0,0.0,52.0,46.0,6.0,5.0,12.0,11.0,15.0,0.0,0.0,93.0,0.0,0.0,0.0,5.0,0,0.0,0.0,79.0,47.0,20.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,650,
2269,35030650040007,363,33.8,7253.0,400.0,62,0.0,0.0,16.0,7.0,0.0,7.0,11.0,8.0,8.0,0.0,0.0,27.0,13.0,0.0,0.0,33.0,0,0.0,0.0,43.0,0.0,18.0,0.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,10.0,6.0,25.0,0.0,35,30,650,
2270,35030650040008,628,37.0,21643.6,128.1,168,0.0,0.0,81.0,45.0,13.0,0.0,5.0,10.0,9.0,0.0,0.0,133.0,10.0,8.0,0.0,0.0,0,0.0,0.0,53.0,0.0,115.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,650,
